station dans rayon,station atteintes
851,None
852,None
570,None
571,None
572,None
573,None
574,None
2243,None
2245,None
2494,None
1243,None
1244,None
2249,None
2501,None
2248,None
2503,None
2250,None
2505,None
2252,None
2509,None
578,None
579,None
183,None
87,None
580,None
31,None
2260,None
2282,None
612,None
611,None
613,None
614,None
617,None
616,None
619,None
618,None
2284,None
849,None
45,None
2383,None
2311,None
2385,2385
2312,2312
2402,2402
2321,None
2313,None
2387,None
2322,None
2405,None
2407,2407
2316,2316
2409,None
2318,None
702,None
701,None
2328,None
2604,None
2605,None
703,None
704,None
2601,None
2602,None
2649,None
2580,None
2581,None
2650,None
2583,None
2584,None
2586,None
2588,None
2589,None
2663,None
2664,None
576,None
577,None
2591,None
716,None
717,None
2593,None
2331,None
2490,None
2595,None
2596,None
2598,None
2599,None
2327,None
708,None
711,None
709,None
2578,None
712,None
714,None
715,None
185,None
63,None
726,None
727,None
2341,None
2424,None
2343,None
2342,None
2486,None
2430,None
2347,None
2336,None
2433,None
820,None
821,None
809,None
810,None
75,None
182,None
181,None
78,None
