trip_id,arrival_time,departure_time,stop_id,stop_sequence,route_id
165,12:27:00,12:27:00,103,30,32
165,12:28:00,12:28:00,309,31,32
165,12:29:00,12:29:00,310,32,32
165,12:30:00,12:30:00,311,33,32
165,12:31:00,12:31:00,96,34,32
165,12:32:00,12:32:00,312,35,32
165,12:33:00,12:33:00,313,36,32
165,12:35:00,12:35:00,89,37,32
166,11:44:00,11:44:00,175,1,126
166,11:46:00,11:46:00,369,2,126
166,11:49:00,11:49:00,370,3,126
166,11:50:00,11:50:00,371,4,126
166,11:51:00,11:51:00,373,5,126
166,11:51:00,11:51:00,374,6,126
166,11:52:00,11:52:00,214,7,126
166,11:53:00,11:53:00,211,8,126
166,11:55:00,11:55:00,375,9,126
166,11:56:00,11:56:00,376,10,126
166,11:57:00,11:57:00,377,11,126
166,11:58:00,11:58:00,378,12,126
166,11:59:00,11:59:00,379,13,126
166,12:00:00,12:00:00,380,14,126
166,12:01:00,12:01:00,381,15,126
166,12:03:00,12:03:00,1247,16,126
167,11:53:00,11:53:00,175,1,133
167,11:55:00,11:55:00,1261,2,133
167,11:56:00,11:56:00,684,3,133
167,11:58:00,11:58:00,209,4,133
167,11:58:00,11:58:00,208,5,133
167,12:00:00,12:00:00,207,6,133
167,12:00:00,12:00:00,217,7,133
167,12:01:00,12:01:00,218,8,133
167,12:03:00,12:03:00,219,9,133
167,12:03:00,12:03:00,220,10,133
167,12:04:00,12:04:00,1259,11,133
167,12:05:00,12:05:00,221,12,133
167,12:06:00,12:06:00,222,13,133
167,12:07:00,12:07:00,1247,14,133
167,12:10:00,12:10:00,2616,15,133
167,12:12:00,12:12:00,2612,16,133
167,12:13:00,12:13:00,254,17,133
167,12:15:00,12:15:00,1251,18,133
167,12:16:00,12:16:00,2564,19,133
167,12:18:00,12:18:00,382,20,133
167,12:23:00,12:23:00,2640,21,133
168,11:55:00,11:55:00,28,1,3
168,12:05:00,12:05:00,29,2,3
168,12:10:00,12:10:00,492,3,3
168,12:12:00,12:12:00,385,4,3
168,12:13:00,12:13:00,395,5,3
168,12:16:00,12:16:00,387,6,3
168,12:17:00,12:17:00,393,7,3
168,12:20:00,12:20:00,421,8,3
168,12:23:00,12:23:00,189,9,3
168,12:24:00,12:24:00,425,10,3
168,12:25:00,12:25:00,420,11,3
168,12:26:00,12:26:00,417,12,3
168,12:27:00,12:27:00,424,13,3
168,12:32:00,12:32:00,140,14,3
169,11:55:00,11:55:00,2328,1,199
169,12:00:00,12:00:00,2327,2,199
170,11:56:00,11:56:00,674,1,31
170,11:57:00,11:57:00,256,2,31
170,11:58:00,11:58:00,2566,3,31
170,11:59:00,11:59:00,682,4,31
170,12:00:00,12:00:00,255,5,31
170,12:00:00,12:00:00,2611,6,31
170,12:03:00,12:03:00,1247,7,31
170,12:10:00,12:10:00,2618,8,31
170,12:10:00,12:10:00,200,9,31
170,12:12:00,12:12:00,201,10,31
170,12:13:00,12:13:00,202,11,31
170,12:13:00,12:13:00,1258,12,31
170,12:15:00,12:15:00,264,13,31
170,12:17:00,12:17:00,263,14,31
170,12:18:00,12:18:00,262,15,31
170,12:20:00,12:20:00,261,16,31
170,12:20:00,12:20:00,260,17,31
170,12:21:00,12:21:00,2614,18,31
170,12:21:00,12:21:00,258,19,31
170,12:22:00,12:22:00,257,20,31
171,12:05:00,12:05:00,29,1,1
171,12:08:00,12:08:00,498,2,1
171,12:13:00,12:13:00,538,3,1
171,12:16:00,12:16:00,545,4,1
171,12:21:00,12:21:00,1243,5,1
171,12:26:00,12:26:00,726,6,1
171,12:29:00,12:29:00,186,7,1
171,12:35:00,12:35:00,65,8,1
172,12:05:00,12:05:00,29,1,2
172,12:10:00,12:10:00,390,2,2
172,12:12:00,12:12:00,137,3,2
172,12:14:00,12:14:00,720,4,2
172,12:23:00,12:23:00,725,5,2
172,12:25:00,12:25:00,64,6,2
172,12:27:00,12:27:00,187,7,2
173,12:05:00,12:05:00,29,1,4
173,12:10:00,12:10:00,499,2,4
173,12:11:00,12:11:00,488,3,4
173,12:15:00,12:15:00,525,4,4
173,12:18:00,12:18:00,509,5,4
173,12:19:00,12:19:00,520,6,4
173,12:20:00,12:20:00,512,7,4
173,12:24:00,12:24:00,93,8,4
173,12:26:00,12:26:00,522,9,4
173,12:28:00,12:28:00,477,10,4
173,12:29:00,12:29:00,473,11,4
173,12:31:00,12:31:00,665,12,4
173,12:33:00,12:33:00,1263,13,4
173,12:34:00,12:34:00,430,14,4
173,12:37:00,12:37:00,2568,15,4
174,12:05:00,12:05:00,29,1,5
174,12:09:00,12:09:00,501,2,5
174,12:12:00,12:12:00,1272,3,5
174,12:14:00,12:14:00,1265,4,5
174,12:19:00,12:19:00,466,5,5
174,12:22:00,12:22:00,481,6,5
174,12:24:00,12:24:00,468,7,5
174,12:25:00,12:25:00,470,8,5
174,12:26:00,12:26:00,480,9,5
174,12:31:00,12:31:00,47,10,5
174,12:33:00,12:33:00,131,11,5
175,12:05:00,12:05:00,29,1,6
175,12:11:00,12:11:00,503,2,6
175,12:15:00,12:15:00,554,3,6
175,12:17:00,12:17:00,552,4,6
175,12:20:00,12:20:00,550,5,6
175,12:23:00,12:23:00,830,6,6
175,12:25:00,12:25:00,828,7,6
175,12:27:00,12:27:00,826,8,6
176,12:05:00,12:05:00,2327,1,185
176,12:15:00,12:15:00,2459,2,185
176,12:19:00,12:19:00,2284,3,185
176,12:21:00,12:21:00,611,4,185
176,12:24:00,12:24:00,849,5,185
176,12:25:00,12:25:00,618,6,185
176,12:26:00,12:26:00,2282,7,185
176,12:28:00,12:28:00,616,8,185
176,12:30:00,12:30:00,727,9,185
177,12:05:00,12:05:00,2327,1,186
177,12:10:00,12:10:00,717,2,186
177,12:13:00,12:13:00,702,3,186
177,12:17:00,12:17:00,577,4,186
177,12:19:00,12:19:00,579,5,186
177,12:21:00,12:21:00,87,6,186
177,12:24:00,12:24:00,31,7,186
178,12:05:00,12:05:00,2327,1,187
178,12:13:00,12:13:00,2311,2,187
178,12:15:00,12:15:00,2339,3,187
178,12:18:00,12:18:00,2394,4,187
178,12:19:00,12:19:00,2387,5,187
178,12:22:00,12:22:00,2348,6,187
178,12:27:00,12:27:00,2402,7,187
178,12:29:00,12:29:00,2407,8,187
179,12:05:00,12:05:00,2327,1,188
179,12:10:00,12:10:00,2596,2,188
179,12:11:00,12:11:00,2650,3,188
179,12:15:00,12:15:00,2409,4,188
179,12:20:00,12:20:00,2439,5,188
179,12:24:00,12:24:00,2430,6,188
179,12:27:00,12:27:00,2338,7,188
179,12:33:00,12:33:00,2343,8,188
179,12:35:00,12:35:00,2316,9,188
179,12:37:00,12:37:00,2385,10,188
180,12:05:00,12:05:00,2327,1,189
180,12:08:00,12:08:00,2589,2,189
180,12:10:00,12:10:00,2649,3,189
180,12:17:00,12:17:00,2322,4,189
180,12:18:00,12:18:00,2336,5,189
180,12:21:00,12:21:00,2345,6,189
180,12:23:00,12:23:00,2342,7,189
180,12:25:00,12:25:00,2341,8,189
181,12:05:00,12:05:00,2327,1,190
181,12:11:00,12:11:00,709,2,190
181,12:13:00,12:13:00,2331,3,190
181,12:15:00,12:15:00,571,4,190
181,12:16:00,12:16:00,573,5,190
181,12:19:00,12:19:00,2249,6,190
181,12:21:00,12:21:00,2248,7,190
181,12:25:00,12:25:00,2509,8,190
181,12:27:00,12:27:00,2505,9,190
181,12:31:00,12:31:00,2494,10,190
181,12:33:00,12:33:00,852,11,190
181,12:35:00,12:35:00,2243,12,190
182,12:05:00,12:05:00,29,1,198
182,12:17:00,12:17:00,2250,2,198
182,12:19:00,12:19:00,2252,3,198
182,12:23:00,12:23:00,2503,4,198
182,12:25:00,12:25:00,2501,5,198
183,12:10:00,12:10:00,2624,1,33
183,12:12:00,12:12:00,348,2,33
183,12:13:00,12:13:00,349,3,33
183,12:15:00,12:15:00,212,4,33
183,12:16:00,12:16:00,685,5,33
183,12:18:00,12:18:00,691,6,33
183,12:21:00,12:21:00,844,7,33
183,12:23:00,12:23:00,175,8,33
183,12:28:00,12:28:00,778,9,33
183,12:29:00,12:29:00,733,10,33
183,12:30:00,12:30:00,731,11,33
183,12:31:00,12:31:00,737,12,33
183,12:32:00,12:32:00,735,13,33
183,12:33:00,12:33:00,740,14,33
183,12:34:00,12:34:00,729,15,33
183,12:37:00,12:37:00,531,16,33
183,12:39:00,12:39:00,583,17,33
183,12:41:00,12:41:00,151,18,33
183,12:42:00,12:42:00,595,19,33
183,12:46:00,12:46:00,1266,20,33
184,12:10:00,12:10:00,2626,1,35
184,12:11:00,12:11:00,274,2,35
184,12:12:00,12:12:00,273,3,35
184,12:13:00,12:13:00,272,4,35
184,12:17:00,12:17:00,382,5,35
184,12:22:00,12:22:00,612,6,35
184,12:26:00,12:26:00,709,7,35
184,12:29:00,12:29:00,2663,8,35
184,12:31:00,12:31:00,185,9,35
185,12:10:00,12:10:00,2627,1,36
185,12:12:00,12:12:00,274,2,36
185,12:14:00,12:14:00,687,3,36
185,12:15:00,12:15:00,194,4,36
185,12:16:00,12:16:00,765,5,36
185,12:17:00,12:17:00,344,6,36
185,12:19:00,12:19:00,747,7,36
185,12:21:00,12:21:00,65,8,36
185,12:23:00,12:23:00,136,9,36
185,12:25:00,12:25:00,64,10,36
185,12:30:00,12:30:00,2560,11,36
185,12:33:00,12:33:00,491,12,36
185,12:34:00,12:34:00,498,13,36
186,12:10:00,12:10:00,2628,1,37
186,12:11:00,12:11:00,274,2,37
186,12:12:00,12:12:00,687,3,37
186,12:13:00,12:13:00,194,4,37
186,12:15:00,12:15:00,765,5,37
186,12:17:00,12:17:00,742,6,37
186,12:18:00,12:18:00,749,7,37
186,12:20:00,12:20:00,753,8,37
186,12:21:00,12:21:00,750,9,37
186,12:22:00,12:22:00,755,10,37
186,12:23:00,12:23:00,648,11,37
186,12:24:00,12:24:00,639,12,37
186,12:25:00,12:25:00,620,13,37
186,12:26:00,12:26:00,649,14,37
186,12:28:00,12:28:00,645,15,37
186,12:29:00,12:29:00,628,16,37
186,12:30:00,12:30:00,2633,17,37
186,12:31:00,12:31:00,642,18,37
186,12:33:00,12:33:00,46,19,37
187,12:10:00,12:10:00,2623,1,126
187,12:11:00,12:11:00,348,2,126
187,12:12:00,12:12:00,349,3,126
187,12:13:00,12:13:00,350,4,126
187,12:14:00,12:14:00,351,5,126
187,12:15:00,12:15:00,352,6,126
187,12:16:00,12:16:00,353,7,126
187,12:17:00,12:17:00,354,8,126
187,12:19:00,12:19:00,212,9,126
187,12:20:00,12:20:00,209,10,126
187,12:21:00,12:21:00,355,11,126
187,12:21:00,12:21:00,356,12,126
187,12:22:00,12:22:00,371,13,126
187,12:23:00,12:23:00,359,14,126
187,12:25:00,12:25:00,361,15,126
187,12:28:00,12:28:00,124,16,126
187,12:29:00,12:29:00,363,17,126
187,12:29:00,12:29:00,364,18,126
187,12:30:00,12:30:00,321,19,126
187,12:31:00,12:31:00,322,20,126
187,12:33:00,12:33:00,365,21,126
188,12:13:00,12:13:00,2625,1,34
188,12:14:00,12:14:00,200,2,34
188,12:15:00,12:15:00,201,3,34
188,12:16:00,12:16:00,202,4,34
188,12:17:00,12:17:00,1258,5,34
188,12:18:00,12:18:00,264,6,34
188,12:18:00,12:18:00,215,7,34
188,12:18:00,12:18:00,214,8,34
188,12:20:00,12:20:00,685,9,34
188,12:21:00,12:21:00,691,10,34
188,12:22:00,12:22:00,844,11,34
188,12:25:00,12:25:00,175,12,34
188,12:29:00,12:29:00,448,13,34
188,12:31:00,12:31:00,443,14,34
188,12:33:00,12:33:00,446,15,34
188,12:35:00,12:35:00,439,16,34
188,12:36:00,12:36:00,445,17,34
188,12:39:00,12:39:00,451,18,34
188,12:43:00,12:43:00,527,19,34
188,12:44:00,12:44:00,530,20,34
188,12:45:00,12:45:00,165,21,34
188,12:47:00,12:47:00,414,22,34
188,12:48:00,12:48:00,1266,23,34
188,12:50:00,12:50:00,406,24,34
188,12:51:00,12:51:00,404,25,34
188,12:53:00,12:53:00,563,26,34
188,12:55:00,12:55:00,139,27,34
188,12:57:00,12:57:00,559,28,34
188,12:59:00,12:59:00,565,29,34
188,13:00:00,13:00:00,567,30,34
188,13:05:00,13:05:00,568,31,34
189,12:15:00,12:15:00,709,1,172
189,12:17:00,12:17:00,2663,2,172
189,12:18:00,12:18:00,2605,3,172
189,12:19:00,12:19:00,2602,4,172
189,12:21:00,12:21:00,2599,5,172
189,12:23:00,12:23:00,2596,6,172
189,12:25:00,12:25:00,2593,7,172
189,12:31:00,12:31:00,2589,8,172
189,12:32:00,12:32:00,2591,9,172
189,12:33:00,12:33:00,2588,10,172
189,12:37:00,12:37:00,63,11,172
189,12:38:00,12:38:00,2586,12,172
189,12:40:00,12:40:00,2584,13,172
189,12:41:00,12:41:00,2581,14,172
189,12:43:00,12:43:00,717,15,172
189,12:45:00,12:45:00,2578,16,172
190,12:21:00,12:21:00,55,1,134
190,12:21:00,12:21:00,193,2,134
190,12:24:00,12:24:00,194,3,134
190,12:24:00,12:24:00,195,4,134
190,12:25:00,12:25:00,675,5,134
190,12:26:00,12:26:00,197,6,134
190,12:27:00,12:27:00,198,7,134
190,12:29:00,12:29:00,1247,8,134
190,12:30:00,12:30:00,2620,9,134
190,12:30:00,12:30:00,252,10,134
190,12:32:00,12:32:00,251,11,134
190,12:34:00,12:34:00,235,12,134
190,12:34:00,12:34:00,249,13,134
190,12:36:00,12:36:00,238,14,134
190,12:37:00,12:37:00,301,15,134
190,12:37:00,12:37:00,245,16,134
190,12:39:00,12:39:00,244,17,134
190,12:40:00,12:40:00,243,18,134
190,12:41:00,12:41:00,56,19,134
191,12:23:00,12:23:00,2640,1,133
191,12:25:00,12:25:00,268,2,133
191,12:26:00,12:26:00,269,3,133
191,12:27:00,12:27:00,2564,4,133
191,12:28:00,12:28:00,1250,5,133
191,12:30:00,12:30:00,254,6,133
191,12:31:00,12:31:00,2611,7,133
191,12:33:00,12:33:00,1247,8,133
191,12:36:00,12:36:00,2616,9,133
191,12:36:00,12:36:00,200,10,133
191,12:37:00,12:37:00,201,11,133
191,12:39:00,12:39:00,202,12,133
191,12:40:00,12:40:00,1258,13,133
191,12:41:00,12:41:00,203,14,133
191,12:41:00,12:41:00,204,15,133
191,12:44:00,12:44:00,205,16,133
191,12:44:00,12:44:00,206,17,133
191,12:45:00,12:45:00,216,18,133
191,12:45:00,12:45:00,215,19,133
191,12:46:00,12:46:00,214,20,133
191,12:48:00,12:48:00,685,21,133
191,12:49:00,12:49:00,1260,22,133
191,12:51:00,12:51:00,1254,23,133
191,12:51:00,12:51:00,124,24,133
192,12:25:00,12:25:00,157,1,104
192,12:30:00,12:30:00,558,2,104
193,12:28:00,12:28:00,257,1,31
193,12:28:00,12:28:00,281,2,31
193,12:29:00,12:29:00,2615,3,31
193,12:30:00,12:30:00,279,4,31
193,12:32:00,12:32:00,278,5,31
193,12:33:00,12:33:00,277,6,31
193,12:35:00,12:35:00,276,7,31
193,12:38:00,12:38:00,275,8,31
193,12:38:00,12:38:00,1259,9,31
193,12:39:00,12:39:00,221,10,31
193,12:39:00,12:39:00,222,11,31
193,12:41:00,12:41:00,1247,12,31
194,12:30:00,12:30:00,153,1,103
194,12:31:00,12:31:00,598,2,103
194,12:32:00,12:32:00,585,3,103
194,12:35:00,12:35:00,777,4,103
194,12:37:00,12:37:00,780,5,103
194,12:37:00,12:37:00,768,6,103
194,12:38:00,12:38:00,795,7,103
194,12:38:00,12:38:00,316,8,103
194,12:39:00,12:39:00,166,9,103
194,12:41:00,12:41:00,775,10,103
194,12:42:00,12:42:00,787,11,103
194,12:42:00,12:42:00,840,12,103
194,12:43:00,12:43:00,835,13,103
194,12:44:00,12:44:00,847,14,103
194,12:45:00,12:45:00,837,15,103
194,12:45:00,12:45:00,843,16,103
194,12:48:00,12:48:00,327,17,103
194,12:49:00,12:49:00,328,18,103
194,12:49:00,12:49:00,329,19,103
194,12:50:00,12:50:00,240,20,103
194,12:50:00,12:50:00,330,21,103
194,12:51:00,12:51:00,331,22,103
194,12:54:00,12:54:00,332,23,103
194,12:54:00,12:54:00,298,24,103
194,12:57:00,12:57:00,297,25,103
194,13:10:00,13:10:00,1247,26,103
195,12:34:00,12:34:00,282,1,32
195,12:34:00,12:34:00,68,2,32
195,12:36:00,12:36:00,285,3,32
195,12:37:00,12:37:00,286,4,32
195,12:37:00,12:37:00,287,5,32
195,12:39:00,12:39:00,288,6,32
195,12:40:00,12:40:00,289,7,32
195,12:40:00,12:40:00,290,8,32
195,12:42:00,12:42:00,291,9,32
195,12:43:00,12:43:00,292,10,32
195,12:45:00,12:45:00,293,11,32
195,12:46:00,12:46:00,294,12,32
195,12:48:00,12:48:00,295,13,32
195,12:49:00,12:49:00,296,14,32
195,12:53:00,12:53:00,1247,15,32
196,12:35:00,12:35:00,558,1,11
196,12:40:00,12:40:00,562,2,11
196,12:44:00,12:44:00,413,3,11
196,12:48:00,12:48:00,526,4,11
196,12:54:00,12:54:00,97,5,11
196,12:59:00,12:59:00,728,6,11
196,13:02:00,13:02:00,739,7,11
196,13:05:00,13:05:00,736,8,11
196,13:06:00,13:06:00,738,9,11
196,13:08:00,13:08:00,730,10,11
196,13:10:00,13:10:00,734,11,11
197,12:35:00,12:35:00,558,1,12
197,12:48:00,12:48:00,169,2,12
197,12:49:00,12:49:00,463,3,12
197,12:50:00,12:50:00,465,4,12
197,12:53:00,12:53:00,452,5,12
197,12:57:00,12:57:00,454,6,12
197,12:59:00,12:59:00,457,7,12
197,13:03:00,13:03:00,460,8,12
197,13:05:00,13:05:00,171,9,12
198,12:35:00,12:35:00,558,1,13
198,12:39:00,12:39:00,565,2,13
198,12:40:00,12:40:00,567,3,13
198,12:41:00,12:41:00,568,4,13
198,12:49:00,12:49:00,17,5,13
198,12:51:00,12:51:00,407,6,13
198,12:52:00,12:52:00,409,7,13
198,12:53:00,12:53:00,159,8,13
198,12:54:00,12:54:00,2637,9,13
198,12:59:00,12:59:00,400,10,13
198,13:05:00,13:05:00,534,11,13
199,12:35:00,12:35:00,558,1,14
199,12:46:00,12:46:00,594,2,14
199,12:48:00,12:48:00,156,3,14
199,12:50:00,12:50:00,584,4,14
199,12:53:00,12:53:00,603,5,14
199,12:54:00,12:54:00,581,6,14
199,12:55:00,12:55:00,600,7,14
199,12:58:00,12:58:00,596,8,14
199,13:00:00,13:00:00,153,9,14
199,13:02:00,13:02:00,598,10,14
200,12:35:00,12:35:00,558,1,15
200,12:43:00,12:43:00,403,2,15
200,12:43:00,12:43:00,411,3,15
200,12:44:00,12:44:00,405,4,15
200,12:46:00,12:46:00,1267,5,15
201,12:35:00,12:35:00,558,1,16
201,12:42:00,12:42:00,415,2,16
201,12:43:00,12:43:00,2609,3,16
201,12:44:00,12:44:00,2643,4,16
201,12:47:00,12:47:00,413,5,16
201,12:47:00,12:47:00,163,6,16
202,12:35:00,12:35:00,689,1,49
202,12:41:00,12:41:00,355,2,49
202,12:47:00,12:47:00,448,3,49
202,12:49:00,12:49:00,441,4,49
202,12:51:00,12:51:00,105,5,49
202,12:56:00,12:56:00,95,6,49
202,13:00:00,13:00:00,464,7,49
202,13:02:00,13:02:00,24,8,49
202,13:05:00,13:05:00,527,9,49
202,13:06:00,13:06:00,165,10,49
202,13:07:00,13:07:00,414,11,49
202,13:09:00,13:09:00,1266,12,49
202,13:14:00,13:14:00,406,13,49
202,13:16:00,13:16:00,404,14,49
202,13:24:00,13:24:00,158,15,49
202,13:30:00,13:30:00,17,16,49
203,12:35:00,12:35:00,54,1,53
203,12:40:00,12:40:00,364,2,53
203,12:42:00,12:42:00,170,3,53
203,12:43:00,12:43:00,791,4,53
203,12:44:00,12:44:00,784,5,53
203,12:46:00,12:46:00,312,6,53
203,12:48:00,12:48:00,773,7,53
203,12:50:00,12:50:00,771,8,53
203,12:52:00,12:52:00,86,9,53
203,12:53:00,12:53:00,792,10,53
204,12:35:00,12:35:00,54,1,54
204,12:38:00,12:38:00,321,2,54
204,12:40:00,12:40:00,322,3,54
204,12:41:00,12:41:00,174,4,54
204,12:42:00,12:42:00,324,5,54
204,12:43:00,12:43:00,325,6,54
204,12:44:00,12:44:00,838,7,54
204,12:45:00,12:45:00,846,8,54
204,12:46:00,12:46:00,836,9,54
204,12:47:00,12:47:00,841,10,54
204,12:48:00,12:48:00,786,11,54
204,12:50:00,12:50:00,774,12,54
204,12:53:00,12:53:00,89,13,54
204,12:55:00,12:55:00,315,14,54
204,12:56:00,12:56:00,72,15,54
204,12:57:00,12:57:00,769,16,54
204,12:58:00,12:58:00,785,17,54
204,12:59:00,12:59:00,162,18,54
204,13:02:00,13:02:00,167,19,54
204,13:07:00,13:07:00,788,20,54
205,12:35:00,12:35:00,54,1,55
205,12:39:00,12:39:00,834,2,55
205,12:41:00,12:41:00,803,3,55
205,12:42:00,12:42:00,807,4,55
205,12:44:00,12:44:00,448,5,55
205,12:49:00,12:49:00,439,6,55
205,12:52:00,12:52:00,172,7,55
205,12:54:00,12:54:00,434,8,55
205,12:55:00,12:55:00,440,9,55
205,12:58:00,12:58:00,22,10,55
206,12:35:00,12:35:00,54,1,55
206,12:46:00,12:46:00,443,2,55
206,12:47:00,12:47:00,446,3,55
207,12:35:00,12:35:00,54,1,56
207,12:41:00,12:41:00,263,2,56
207,12:43:00,12:43:00,262,3,56
207,12:44:00,12:44:00,261,4,56
207,12:44:00,12:44:00,260,5,56
207,12:45:00,12:45:00,258,6,56
207,12:47:00,12:47:00,2606,7,56
207,12:50:00,12:50:00,179,8,56
208,12:35:00,12:35:00,54,1,57
208,12:47:00,12:47:00,823,2,57
208,12:48:00,12:48:00,811,3,57
208,12:49:00,12:49:00,800,4,57
208,12:50:00,12:50:00,805,5,57
208,12:51:00,12:51:00,817,6,57
208,12:57:00,12:57:00,104,7,57
208,13:00:00,13:00:00,75,8,57
208,13:03:00,13:03:00,78,9,57
208,13:07:00,13:07:00,810,10,57
208,13:10:00,13:10:00,109,11,57
208,13:12:00,13:12:00,819,12,57
208,13:12:00,13:12:00,662,13,57
208,13:13:00,13:13:00,654,14,57
208,13:15:00,13:15:00,659,15,57
208,13:17:00,13:17:00,178,16,57
208,13:19:00,13:19:00,657,17,57
209,12:35:00,12:35:00,54,1,59
209,12:37:00,12:37:00,690,2,59
209,12:38:00,12:38:00,684,3,59
209,12:40:00,12:40:00,211,4,59
209,12:41:00,12:41:00,210,5,59
209,12:42:00,12:42:00,209,6,59
209,12:42:00,12:42:00,208,7,59
209,12:43:00,12:43:00,275,8,59
209,12:45:00,12:45:00,380,9,59
209,12:46:00,12:46:00,381,10,59
209,12:48:00,12:48:00,1247,11,59
209,13:05:00,13:05:00,2631,12,59
209,13:06:00,13:06:00,200,13,59
209,13:07:00,13:07:00,2612,14,59
209,13:08:00,13:08:00,231,15,59
209,13:09:00,13:09:00,681,16,59
209,13:10:00,13:10:00,2565,17,59
209,13:12:00,13:12:00,53,18,59
210,12:35:00,12:35:00,196,1,113
210,12:42:00,12:42:00,749,2,113
210,12:45:00,12:45:00,623,3,113
210,12:47:00,12:47:00,626,4,113
210,12:49:00,12:49:00,635,5,113
210,12:51:00,12:51:00,633,6,113
210,12:55:00,12:55:00,625,7,113
210,12:56:00,12:56:00,638,8,113
210,13:00:00,13:00:00,184,9,113
211,12:35:00,12:35:00,54,1,132
211,12:39:00,12:39:00,371,2,132
211,12:42:00,12:42:00,372,3,132
211,12:45:00,12:45:00,374,4,132
211,12:50:00,12:50:00,689,5,132
211,13:00:00,13:00:00,196,6,132
211,13:05:00,13:05:00,53,7,132
212,12:35:00,12:35:00,54,1,132
212,12:45:00,12:45:00,1247,2,132
213,12:35:00,12:35:00,196,1,158
213,12:50:00,12:50:00,260,2,158
213,12:51:00,12:51:00,823,3,158
213,12:55:00,12:55:00,811,4,158
213,12:57:00,12:57:00,800,5,158
213,12:58:00,12:58:00,804,6,158
213,12:59:00,12:59:00,258,7,158
213,13:00:00,13:00:00,257,8,158
213,13:03:00,13:03:00,104,9,158
213,13:04:00,13:04:00,75,10,158
213,13:06:00,13:06:00,821,11,158
213,13:07:00,13:07:00,78,12,158
213,13:08:00,13:08:00,810,13,158
213,13:09:00,13:09:00,109,14,158
213,13:12:00,13:12:00,819,15,158
213,13:13:00,13:13:00,662,16,158
214,12:37:00,12:37:00,166,1,32
214,12:38:00,12:38:00,318,2,32
214,12:39:00,12:39:00,319,3,32
214,12:40:00,12:40:00,770,4,32
214,12:40:00,12:40:00,320,5,32
214,12:42:00,12:42:00,321,6,32
214,12:42:00,12:42:00,322,7,32
214,12:43:00,12:43:00,174,8,32
214,12:46:00,12:46:00,324,9,32
214,12:46:00,12:46:00,325,10,32
214,12:47:00,12:47:00,326,11,32
214,12:50:00,12:50:00,327,12,32
214,12:50:00,12:50:00,328,13,32
214,12:51:00,12:51:00,329,14,32
214,12:52:00,12:52:00,240,15,32
214,12:52:00,12:52:00,330,16,32
214,12:53:00,12:53:00,331,17,32
214,12:55:00,12:55:00,332,18,32
214,12:55:00,12:55:00,298,19,32
214,12:59:00,12:59:00,297,20,32
214,13:00:00,13:00:00,234,21,32
214,13:03:00,13:03:00,1247,22,32
215,12:39:00,12:39:00,365,1,126
215,12:40:00,12:40:00,309,2,126
215,12:41:00,12:41:00,310,3,126
215,12:42:00,12:42:00,366,4,126
215,12:43:00,12:43:00,367,5,126
215,12:44:00,12:44:00,175,6,126
215,12:46:00,12:46:00,369,7,126
215,12:49:00,12:49:00,370,8,126
215,12:50:00,12:50:00,371,9,126
215,12:51:00,12:51:00,373,10,126
215,12:51:00,12:51:00,374,11,126
215,12:52:00,12:52:00,214,12,126
215,12:53:00,12:53:00,211,13,126
215,12:55:00,12:55:00,375,14,126
215,12:56:00,12:56:00,376,15,126
215,12:57:00,12:57:00,377,16,126
215,12:58:00,12:58:00,378,17,126
215,12:59:00,12:59:00,379,18,126
215,13:00:00,13:00:00,380,19,126
215,13:01:00,13:01:00,381,20,126
215,13:03:00,13:03:00,1247,21,126
216,12:40:00,12:40:00,689,1,132
216,12:50:00,12:50:00,1247,2,132
217,12:41:00,12:41:00,56,1,134
217,12:51:00,12:51:00,242,2,134
217,12:53:00,12:53:00,241,3,134
217,12:54:00,12:54:00,240,4,134
217,12:54:00,12:54:00,330,5,134
217,12:56:00,12:56:00,247,6,134
217,12:57:00,12:57:00,236,7,134
217,12:59:00,12:59:00,297,8,134
217,13:01:00,13:01:00,234,9,134
217,13:02:00,13:02:00,233,10,134
217,13:03:00,13:03:00,1247,11,134
218,12:45:00,12:45:00,196,1,132
218,12:55:00,12:55:00,1247,2,132
219,12:47:00,12:47:00,530,1,161
219,12:48:00,12:48:00,165,2,161
219,12:49:00,12:49:00,414,3,161
219,12:51:00,12:51:00,1266,4,161
219,12:53:00,12:53:00,406,5,161
219,12:54:00,12:54:00,404,6,161
219,12:55:00,12:55:00,563,7,161
219,12:57:00,12:57:00,139,8,161
219,12:59:00,12:59:00,559,9,161
219,13:00:00,13:00:00,565,10,161
219,13:02:00,13:02:00,568,11,161
219,13:03:00,13:03:00,566,12,161
219,13:12:00,13:12:00,607,13,161
220,12:53:00,12:53:00,175,1,133
220,12:55:00,12:55:00,1261,2,133
220,12:56:00,12:56:00,684,3,133
220,12:58:00,12:58:00,209,4,133
220,12:58:00,12:58:00,208,5,133
220,13:00:00,13:00:00,207,6,133
220,13:00:00,13:00:00,217,7,133
220,13:01:00,13:01:00,218,8,133
220,13:03:00,13:03:00,219,9,133
220,13:03:00,13:03:00,220,10,133
220,13:04:00,13:04:00,1259,11,133
220,13:05:00,13:05:00,221,12,133
220,13:06:00,13:06:00,222,13,133
220,13:07:00,13:07:00,1247,14,133
221,13:00:00,13:00:00,53,1,132
221,13:05:00,13:05:00,1247,2,132
222,13:00:00,13:00:00,52,1,132
