station dans rayon,station atteintes
383,383
384,384
385,385
386,386
390,390
389,389
394,394
393,393
395,395
396,396
188,188
137,137
15,15
387,387
418,418
417,417
420,420
419,419
422,422
421,421
424,424
423,423
426,426
425,425
189,189
20,20
476,476
475,475
622,622
623,623
650,650
649,649
624,624
625,625
640,640
639,639
627,627
626,626
638,638
637,637
628,628
629,629
647,647
648,648
631,631
641,641
642,642
633,633
634,634
644,644
645,645
635,635
636,636
2633,2633
621,621
620,620
643,643
46,46
227,227
194,194
294,294
336,336
226,226
195,195
676,676
720,720
719,719
724,724
725,725
64,64
2558,2558
65,65
186,186
92,92
187,187
136,136
751,751
750,750
746,746
747,747
286,286
344,344
290,290
340,340
2554,2554
2557,2557
287,287
343,343
756,756
755,755
2555,2555
2556,2556
748,748
749,749
758,758
757,757
754,754
753,753
292,292
338,338
764,764
765,765
291,291
339,339
288,288
342,342
762,762
763,763
285,285
345,345
293,293
337,337
180,180
68,68
742,742
743,743
282,282
289,289
341,341
140,140
