station dans rayon,station atteintes
851,851
852,852
570,570
571,571
572,572
573,573
574,574
2243,2243
2245,2245
2494,2494
1243,1243
1244,1244
2249,2249
2501,2501
2248,2248
2503,2503
2250,2250
2505,2505
2252,2252
2509,2509
578,578
579,579
183,183
87,87
580,580
31,31
2260,2260
2282,2282
609,609
610,610
612,612
611,611
613,613
614,614
617,617
616,616
619,619
618,618
2284,2284
2640,2640
2459,2459
849,849
45,45
653,653
654,654
660,660
659,659
2385,2385
2312,2312
2407,2407
2316,2316
2318,2318
702,702
701,701
2328,2328
2604,2604
2605,2605
703,703
704,704
2601,2601
2602,2602
2649,2649
2580,2580
2581,2581
2650,2650
2583,2583
2584,2584
2586,2586
2588,2588
2589,2589
2663,2663
2664,2664
576,576
577,577
2591,2591
716,716
717,717
2593,2593
2331,2331
2490,2490
2595,2595
2596,2596
2598,2598
2599,2599
2327,2327
708,708
711,711
709,709
2578,2578
712,712
714,714
715,715
185,185
63,63
726,726
727,727
186,186
92,92
2341,2341
2424,2424
2343,2343
2342,2342
2486,2486
2345,2345
2488,2488
2430,2430
2347,2347
2340,2340
2439,2439
2338,2338
2446,2446
184,184
816,816
817,817
818,818
819,819
820,820
821,821
281,281
258,258
2614,2614
2615,2615
809,809
810,810
75,75
182,182
179,179
76,76
2606,2606
257,257
181,181
78,78
109,109
813,813
104,104
662,662
661,661
