station dans rayon,station atteintes
399,399
400,400
2637,2637
2638,2638
2643,2643
2644,2644
412,412
411,411
413,413
414,414
415,415
416,416
2608,2608
2609,2609
403,403
404,404
405,405
406,406
1267,1267
1266,1266
159,159
18,18
436,436
437,437
452,452
454,454
455,455
456,456
457,457
465,465
464,464
458,458
459,459
461,461
460,460
463,463
462,462
171,171
23,23
451,451
24,24
169,169
183,183
87,87
580,580
31,31
526,526
527,527
529,529
530,530
534,534
35,35
163,163
165,165
607,607
653,653
654,654
656,656
657,657
660,660
659,659
178,178
95,95
560,560
559,559
563,563
562,562
558,558
157,157
139,139
158,158
