station dans rayon,station atteintes
2383,2383
2311,2311
2385,2385
2312,2312
2402,2402
2321,2321
2313,2313
2387,2387
2322,2322
2405,2405
2407,2407
2316,2316
2409,2409
2394,2394
2317,2317
2318,2318
2601,2601
2602,2602
2649,2649
2650,2650
2586,2586
2588,2588
2589,2589
2593,2593
2595,2595
2596,2596
2598,2598
2599,2599
2327,2327
185,185
63,63
2348,2348
2341,2341
2424,2424
2343,2343
2342,2342
2486,2486
2345,2345
2488,2488
2430,2430
2347,2347
2340,2340
2439,2439
2336,2336
2433,2433
2338,2338
2446,2446
2339,2339
2463,2463
