station dans rayon,station atteintes
399,399
400,400
2637,2637
2638,2638
2643,2643
2644,2644
407,407
408,408
410,410
409,409
412,412
411,411
413,413
414,414
415,415
416,416
2608,2608
2609,2609
155,155
17,17
403,403
404,404
405,405
406,406
1267,1267
1266,1266
159,159
18,18
2635,2635
452,452
454,454
455,455
465,465
464,464
463,463
462,462
24,24
169,169
526,526
527,527
529,529
530,530
163,163
165,165
607,607
568,568
567,567
566,566
560,560
559,559
565,565
564,564
563,563
562,562
2660,2660
2661,2661
558,558
157,157
139,139
158,158
