station dans rayon,station atteintes
383,383
384,384
394,394
393,393
15,15
387,387
418,418
417,417
420,420
419,419
422,422
421,421
424,424
423,423
426,426
425,425
189,189
20,20
2568,2568
431,431
466,466
467,467
468,468
469,469
474,474
473,473
476,476
475,475
478,478
477,477
481,481
482,482
489,489
488,488
499,499
500,500
504,504
505,505
1272,1272
1270,1270
501,501
111,111
508,508
509,509
1264,1264
1265,1265
512,512
513,513
514,514
515,515
520,520
521,521
522,522
523,523
524,524
525,525
191,191
93,93
430,430
666,666
665,665
1262,1262
1263,1263
