station dans rayon,station atteintes
436,436
437,437
438,438
439,439
444,444
445,445
442,442
443,443
447,447
446,446
22,22
177,177
458,458
459,459
851,851
852,852
570,570
571,571
572,572
573,573
574,574
2243,2243
2245,2245
2494,2494
2249,2249
2501,2501
2248,2248
2503,2503
2250,2250
2505,2505
578,578
579,579
183,183
87,87
580,580
31,31
2260,2260
2282,2282
609,609
610,610
612,612
611,611
613,613
614,614
617,617
616,616
619,619
618,618
2284,2284
2640,2640
2459,2459
849,849
45,45
653,653
654,654
656,656
657,657
660,660
659,659
178,178
95,95
278,278
261,261
270,270
277,277
262,262
271,271
357,357
372,372
2564,2564
382,382
269,269
1250,1250
1251,1251
268,268
689,689
2383,2383
2311,2311
2385,2385
2312,2312
2402,2402
2321,2321
2313,2313
2387,2387
2322,2322
2405,2405
2407,2407
2316,2316
2409,2409
2394,2394
2317,2317
2318,2318
702,702
701,701
2328,2328
2604,2604
2605,2605
703,703
704,704
2601,2601
2602,2602
2649,2649
2580,2580
2581,2581
2650,2650
2583,2583
2584,2584
2586,2586
2588,2588
2589,2589
2663,2663
2664,2664
576,576
577,577
2591,2591
716,716
717,717
2593,2593
2331,2331
2490,2490
2595,2595
2596,2596
2598,2598
2599,2599
2327,2327
708,708
711,711
709,709
2578,2578
712,712
714,714
715,715
185,185
63,63
2348,2348
2341,2341
2424,2424
2343,2343
2342,2342
2486,2486
2345,2345
2488,2488
2430,2430
2347,2347
2340,2340
2439,2439
2336,2336
2433,2433
2338,2338
2446,2446
2339,2339
2463,2463
184,184
113,113
800,800
801,801
816,816
817,817
802,802
803,803
818,818
819,819
804,804
805,805
820,820
821,821
281,281
258,258
822,822
823,823
806,806
807,807
2614,2614
2615,2615
809,809
810,810
260,260
279,279
812,812
811,811
75,75
182,182
179,179
76,76
2606,2606
257,257
181,181
78,78
109,109
813,813
104,104
662,662
661,661
