station dans rayon,station atteintes
383,383
384,384
385,385
386,386
390,390
389,389
394,394
393,393
395,395
396,396
188,188
137,137
15,15
387,387
418,418
417,417
420,420
419,419
422,422
421,421
424,424
423,423
426,426
425,425
189,189
20,20
466,466
467,467
468,468
469,469
471,471
470,470
476,476
475,475
481,481
482,482
1272,1272
1270,1270
1264,1264
1265,1265
622,622
623,623
650,650
649,649
624,624
625,625
640,640
639,639
627,627
626,626
638,638
637,637
628,628
629,629
647,647
648,648
631,631
641,641
642,642
633,633
634,634
644,644
645,645
635,635
636,636
2633,2633
621,621
620,620
643,643
46,46
720,720
719,719
751,751
750,750
756,756
755,755
140,140
