station dans rayon,station atteintes
383,383
384,384
385,385
386,386
390,390
389,389
394,394
393,393
395,395
396,396
188,188
137,137
15,15
387,387
418,418
417,417
420,420
419,419
422,422
421,421
424,424
423,423
426,426
425,425
189,189
20,20
466,466
467,467
474,474
473,473
476,476
475,475
478,478
477,477
851,851
852,852
570,570
571,571
572,572
573,573
574,574
2243,2243
2245,2245
2494,2494
1243,1243
1244,1244
2249,2249
2501,2501
2248,2248
2503,2503
2250,2250
2505,2505
2252,2252
2509,2509
489,489
488,488
492,492
493,493
495,495
494,494
499,499
500,500
502,502
503,503
504,504
505,505
1272,1272
1270,1270
29,29
506,506
497,497
496,496
501,501
111,111
190,190
28,28
508,508
509,509
1264,1264
1265,1265
512,512
513,513
514,514
515,515
520,520
521,521
522,522
523,523
524,524
525,525
191,191
93,93
549,549
550,550
829,829
830,830
551,551
552,552
554,554
553,553
539,539
37,37
538,538
2282,2282
609,609
610,610
617,617
616,616
619,619
618,618
849,849
45,45
622,622
623,623
650,650
649,649
624,624
625,625
640,640
639,639
627,627
626,626
638,638
637,637
628,628
629,629
631,631
641,641
642,642
633,633
634,634
644,644
645,645
635,635
636,636
2633,2633
621,621
620,620
643,643
46,46
2331,2331
2490,2490
708,708
709,709
714,714
715,715
720,720
719,719
724,724
725,725
726,726
727,727
64,64
2558,2558
65,65
186,186
92,92
187,187
136,136
2341,2341
2342,2342
2486,2486
2345,2345
2488,2488
2340,2340
746,746
747,747
762,762
763,763
184,184
113,113
140,140
827,827
828,828
826,826
79,79
