station dans rayon,station atteintes
399,399
400,400
2637,2637
2638,2638
2643,2643
2644,2644
407,407
408,408
410,410
409,409
412,412
411,411
413,413
414,414
155,155
17,17
403,403
404,404
405,405
406,406
1267,1267
1266,1266
159,159
18,18
739,739
740,740
728,728
729,729
2635,2635
435,435
434,434
436,436
437,437
438,438
439,439
440,440
441,441
444,444
445,445
172,172
105,105
452,452
454,454
455,455
456,456
457,457
465,465
464,464
458,458
459,459
461,461
460,460
463,463
462,462
171,171
23,23
451,451
24,24
169,169
526,526
527,527
529,529
530,530
532,532
531,531
161,161
97,97
534,534
35,35
163,163
165,165
607,607
589,589
588,588
600,600
601,601
584,584
583,583
602,602
603,603
1237,1237
595,595
594,594
597,597
596,596
582,582
581,581
591,591
590,590
592,592
593,593
151,151
156,156
154,154
42,42
130,130
153,153
598,598
599,599
656,656
657,657
568,568
567,567
566,566
565,565
564,564
