station dans rayon,station atteintes
2637,2637
2638,2638
407,407
410,410
409,409
159,159
18,18
734,734
733,733
739,739
740,740
728,728
729,729
738,738
737,737
730,730
731,731
736,736
735,735
435,435
434,434
440,440
441,441
442,442
443,443
448,448
172,172
105,105
532,532
531,531
161,161
97,97
534,534
35,35
589,589
588,588
600,600
601,601
584,584
583,583
602,602
603,603
586,586
585,585
1237,1237
595,595
594,594
597,597
596,596
582,582
581,581
591,591
590,590
592,592
593,593
151,151
156,156
154,154
42,42
130,130
153,153
598,598
599,599
787,787
786,786
788,788
313,313
318,318
772,772
773,773
769,769
768,768
312,312
319,319
781,781
780,780
774,774
775,775
779,779
778,778
776,776
777,777
315,315
316,316
791,791
790,790
770,770
96,96
771,771
106,106
792,792
86,86
784,784
69,69
70,70
785,785
71,71
170,170
795,795
72,72
162,162
90,90
167,167
147,147
166,166
89,89
840,840
841,841
307,307
324,324
310,310
321,321
311,311
320,320
306,306
325,325
835,835
836,836
366,366
364,364
837,837
838,838
363,363
367,367
847,847
846,846
845,845
844,844
309,309
322,322
793,793
173,173
365,365
174,174
103,103
175,175
124,124
