station dans rayon,station atteintes
734,734
733,733
738,738
737,737
730,730
731,731
736,736
735,735
435,435
434,434
436,436
437,437
438,438
439,439
440,440
441,441
444,444
445,445
442,442
443,443
447,447
446,446
448,448
22,22
177,177
172,172
105,105
452,452
454,454
455,455
456,456
457,457
465,465
464,464
458,458
459,459
461,461
460,460
463,463
462,462
171,171
23,23
451,451
24,24
169,169
851,851
852,852
571,571
572,572
573,573
574,574
2243,2243
526,526
527,527
529,529
530,530
161,161
97,97
534,534
35,35
163,163
165,165
2260,2260
2282,2282
609,609
610,610
612,612
611,611
613,613
614,614
619,619
618,618
2284,2284
2640,2640
2459,2459
849,849
45,45
653,653
654,654
656,656
657,657
660,660
659,659
178,178
95,95
278,278
261,261
379,379
350,350
221,221
202,202
204,204
219,219
270,270
2611,2611
2612,2612
205,205
218,218
222,222
201,201
276,276
263,263
380,380
349,349
1258,1258
1259,1259
359,359
370,370
216,216
207,207
215,215
208,208
355,355
374,374
690,690
691,691
1260,1260
1261,1261
277,277
262,262
356,356
373,373
684,684
685,685
354,354
375,375
214,214
209,209
271,271
275,275
264,264
371,371
254,254
357,357
372,372
686,686
213,213
210,210
200,200
2564,2564
206,206
217,217
212,212
211,211
203,203
220,220
381,381
348,348
382,382
269,269
1250,1250
1251,1251
52,52
54,54
1247,1247
268,268
231,231
255,255
176,176
56,56
689,689
2383,2383
2311,2311
2385,2385
2312,2312
2402,2402
2321,2321
2313,2313
2387,2387
2322,2322
2405,2405
2407,2407
2316,2316
2409,2409
2394,2394
2317,2317
2318,2318
702,702
701,701
2328,2328
2604,2604
2605,2605
703,703
704,704
2601,2601
2602,2602
2649,2649
2580,2580
2581,2581
2650,2650
2583,2583
2584,2584
2586,2586
2588,2588
2589,2589
2663,2663
2664,2664
576,576
577,577
2591,2591
716,716
717,717
2593,2593
2331,2331
2490,2490
2595,2595
2596,2596
2598,2598
2599,2599
2327,2327
708,708
711,711
709,709
2578,2578
712,712
714,714
715,715
185,185
63,63
2348,2348
2345,2345
2488,2488
2340,2340
2439,2439
2336,2336
2433,2433
2339,2339
2463,2463
772,772
773,773
779,779
778,778
791,791
790,790
770,770
96,96
771,771
106,106
792,792
86,86
784,784
69,69
71,71
170,170
800,800
801,801
816,816
817,817
802,802
803,803
818,818
819,819
804,804
805,805
820,820
821,821
281,281
258,258
822,822
823,823
806,806
807,807
2614,2614
2615,2615
809,809
810,810
260,260
279,279
812,812
811,811
75,75
182,182
179,179
76,76
2606,2606
257,257
181,181
78,78
109,109
813,813
104,104
662,662
661,661
369,369
361,361
310,310
321,321
311,311
320,320
834,834
833,833
366,366
364,364
363,363
367,367
845,845
844,844
309,309
322,322
793,793
173,173
365,365
175,175
124,124
1254,1254
