station dans rayon,station atteintes
399,399
400,400
2637,2637
2638,2638
2643,2643
2644,2644
412,412
411,411
413,413
414,414
415,415
416,416
2608,2608
2609,2609
405,405
406,406
1267,1267
1266,1266
159,159
18,18
734,734
733,733
739,739
740,740
728,728
729,729
738,738
737,737
730,730
731,731
736,736
435,435
434,434
436,436
437,437
438,438
439,439
440,440
441,441
444,444
445,445
442,442
443,443
447,447
446,446
448,448
22,22
177,177
172,172
105,105
452,452
454,454
455,455
456,456
457,457
465,465
464,464
458,458
459,459
461,461
460,460
463,463
462,462
171,171
23,23
451,451
24,24
169,169
578,578
579,579
183,183
87,87
580,580
31,31
526,526
527,527
529,529
530,530
532,532
531,531
161,161
97,97
534,534
35,35
163,163
165,165
2260,2260
653,653
654,654
656,656
657,657
660,660
659,659
178,178
95,95
278,278
261,261
2407,2407
2318,2318
702,702
701,701
2328,2328
703,703
704,704
2601,2601
2602,2602
2649,2649
2580,2580
2581,2581
2583,2583
2584,2584
2586,2586
2588,2588
2589,2589
576,576
577,577
2591,2591
716,716
717,717
2593,2593
2327,2327
2578,2578
185,185
63,63
779,779
778,778
800,800
801,801
816,816
817,817
802,802
803,803
818,818
819,819
804,804
805,805
820,820
821,821
281,281
258,258
822,822
823,823
806,806
807,807
2614,2614
2615,2615
809,809
810,810
260,260
279,279
812,812
811,811
75,75
182,182
179,179
76,76
2606,2606
257,257
181,181
78,78
109,109
813,813
104,104
662,662
661,661
